session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
797yw66a,171,0rqfwh5v,15,Survey,Choice,1685898415,2,0,0
797yw66a,205,v3okzu0k,55,Survey,Choice,1685898419,6,0,0
797yw66a,193,hyjhccm5,25,Survey,Choice,1685898420,3,0,0
797yw66a,184,4abuh0rw,4,Survey,ComprehensionCheck_2,1685898422,1,0,0
797yw66a,165,r6uhy4ka,25,Survey,Choice,1685898429,3,0,0
797yw66a,196,jkw0xkr8,65,Survey,Choice,1685898434,7,0,0
797yw66a,211,thvcynvr,1,Survey,Demographics,1685898434,1,0,0
797yw66a,206,1b6ipjka,45,Survey,Choice,1685898435,5,0,0
797yw66a,211,thvcynvr,2,Survey,Introduction,1685898437,1,0,0
797yw66a,204,iu8miatl,55,Survey,Choice,1685898439,6,0,0
797yw66a,193,hyjhccm5,35,Survey,Choice,1685898443,4,0,0
797yw66a,206,1b6ipjka,55,Survey,Choice,1685898448,6,0,0
797yw66a,189,mxgh57vm,15,Survey,Choice,1685898449,2,0,0
797yw66a,210,qozjqmks,5,Survey,Choice,1685898450,1,0,0
797yw66a,211,thvcynvr,3,Survey,ComprehensionCheck_1,1685898451,1,0,0
797yw66a,201,x35teq35,45,Survey,Choice,1685898452,5,0,0
797yw66a,204,iu8miatl,65,Survey,Choice,1685898452,7,0,0
797yw66a,171,0rqfwh5v,25,Survey,Choice,1685898453,3,0,0
797yw66a,205,v3okzu0k,65,Survey,Choice,1685898455,7,0,0
797yw66a,196,jkw0xkr8,75,Survey,Choice,1685898458,8,0,0
797yw66a,211,thvcynvr,5,Survey,Choice,1685898462,1,0,0
797yw66a,204,iu8miatl,75,Survey,Choice,1685898465,8,0,0
797yw66a,165,r6uhy4ka,35,Survey,Choice,1685898468,4,0,0
797yw66a,171,0rqfwh5v,35,Survey,Choice,1685898472,4,0,0
797yw66a,193,hyjhccm5,45,Survey,Choice,1685898474,5,0,0
797yw66a,196,jkw0xkr8,85,Survey,Choice,1685898476,9,0,0
797yw66a,204,iu8miatl,85,Survey,Choice,1685898477,9,0,0
797yw66a,205,v3okzu0k,75,Survey,Choice,1685898478,8,0,0
797yw66a,206,1b6ipjka,65,Survey,Choice,1685898479,7,0,0
797yw66a,174,9j6n72eo,35,Survey,Choice,1685898480,4,0,0
797yw66a,204,iu8miatl,95,Survey,Choice,1685898486,10,0,0
797yw66a,206,1b6ipjka,75,Survey,Choice,1685898488,8,0,0
797yw66a,208,iyhenmn1,15,Survey,Choice,1685898490,2,0,0
797yw66a,206,1b6ipjka,85,Survey,Choice,1685898496,9,0,0
797yw66a,171,0rqfwh5v,45,Survey,Choice,1685898496,5,0,0
797yw66a,204,iu8miatl,105,Survey,Choice,1685898498,11,0,0
797yw66a,212,n6uhmfnp,0,,InitializeParticipant,1685898506,1,0,0
797yw66a,201,x35teq35,55,Survey,Choice,1685898506,6,0,0
797yw66a,171,0rqfwh5v,55,Survey,Choice,1685898507,6,0,0
797yw66a,211,thvcynvr,15,Survey,Choice,1685898510,2,0,0
797yw66a,209,dupkaypk,5,Survey,Choice,1685898511,1,0,0
797yw66a,204,iu8miatl,115,Survey,Choice,1685898511,12,0,0
797yw66a,193,hyjhccm5,55,Survey,Choice,1685898518,6,0,0
797yw66a,174,9j6n72eo,45,Survey,Choice,1685898519,5,0,0
797yw66a,207,s0vq382t,15,Survey,Choice,1685898521,2,0,0
797yw66a,208,iyhenmn1,25,Survey,Choice,1685898524,3,0,0
797yw66a,201,x35teq35,65,Survey,Choice,1685898531,7,0,0
797yw66a,196,jkw0xkr8,95,Survey,Choice,1685898535,10,0,0
797yw66a,205,v3okzu0k,85,Survey,Choice,1685898536,9,0,0
797yw66a,193,hyjhccm5,65,Survey,Choice,1685898538,7,0,0
797yw66a,204,iu8miatl,116,Survey,Results,1685898539,12,0,0
797yw66a,212,n6uhmfnp,1,Survey,Demographics,1685898540,1,0,0
797yw66a,211,thvcynvr,25,Survey,Choice,1685898542,3,0,0
797yw66a,213,ifz1f7r5,0,,InitializeParticipant,1685898549,1,0,0
797yw66a,207,s0vq382t,25,Survey,Choice,1685898549,3,0,0
797yw66a,206,1b6ipjka,95,Survey,Choice,1685898549,10,0,0
797yw66a,205,v3okzu0k,95,Survey,Choice,1685898550,10,0,0
797yw66a,212,n6uhmfnp,2,Survey,Introduction,1685898552,1,0,0
797yw66a,176,85nlxqh0,4,Survey,ComprehensionCheck_2,1685898552,1,0,0
797yw66a,206,1b6ipjka,105,Survey,Choice,1685898557,11,0,0
797yw66a,208,iyhenmn1,35,Survey,Choice,1685898559,4,0,0
797yw66a,213,ifz1f7r5,1,Survey,Demographics,1685898563,1,0,0
797yw66a,207,s0vq382t,35,Survey,Choice,1685898566,4,0,0
797yw66a,174,9j6n72eo,55,Survey,Choice,1685898567,6,0,0
797yw66a,206,1b6ipjka,115,Survey,Choice,1685898567,12,0,0
797yw66a,189,mxgh57vm,25,Survey,Choice,1685898570,3,0,0
797yw66a,196,jkw0xkr8,105,Survey,Choice,1685898571,11,0,0
797yw66a,201,x35teq35,75,Survey,Choice,1685898581,8,0,0
797yw66a,206,1b6ipjka,116,Survey,Results,1685898581,12,0,0
797yw66a,171,0rqfwh5v,65,Survey,Choice,1685898582,7,0,0
797yw66a,208,iyhenmn1,45,Survey,Choice,1685898583,5,0,0
797yw66a,211,thvcynvr,35,Survey,Choice,1685898584,4,0,0
797yw66a,207,s0vq382t,45,Survey,Choice,1685898587,5,0,0
797yw66a,196,jkw0xkr8,115,Survey,Choice,1685898589,12,0,0
797yw66a,186,slnv7r5z,116,Survey,Results,1685898589,12,0,0
797yw66a,174,9j6n72eo,65,Survey,Choice,1685898590,7,0,0
797yw66a,202,vjuhlaw6,25,Survey,Choice,1685898592,3,0,0
797yw66a,210,qozjqmks,15,Survey,Choice,1685898593,2,0,0
797yw66a,184,4abuh0rw,5,Survey,Choice,1685898595,1,0,0
797yw66a,196,jkw0xkr8,116,Survey,Results,1685898596,12,0,0
797yw66a,201,x35teq35,85,Survey,Choice,1685898597,9,0,0
797yw66a,193,hyjhccm5,75,Survey,Choice,1685898601,8,0,0
797yw66a,165,r6uhy4ka,45,Survey,Choice,1685898602,5,0,0
797yw66a,202,vjuhlaw6,35,Survey,Choice,1685898602,4,0,0
797yw66a,213,ifz1f7r5,2,Survey,Introduction,1685898605,1,0,0
797yw66a,207,s0vq382t,55,Survey,Choice,1685898607,6,0,0
797yw66a,208,iyhenmn1,55,Survey,Choice,1685898607,6,0,0
797yw66a,203,mjh1rno3,25,Survey,Choice,1685898609,3,0,0
797yw66a,214,4ozx2kfk,0,,InitializeParticipant,1685898611,1,0,0
797yw66a,190,1aexs8fu,118,Survey,Results_failed_comprehension,1685898611,12,0,0
797yw66a,211,thvcynvr,45,Survey,Choice,1685898615,5,0,0
797yw66a,215,2jye1jag,0,,InitializeParticipant,1685898616,1,0,0
797yw66a,203,mjh1rno3,35,Survey,Choice,1685898617,4,0,0
797yw66a,165,r6uhy4ka,55,Survey,Choice,1685898618,6,0,0
797yw66a,171,0rqfwh5v,75,Survey,Choice,1685898621,8,0,0
797yw66a,201,x35teq35,95,Survey,Choice,1685898622,10,0,0
797yw66a,174,9j6n72eo,75,Survey,Choice,1685898623,8,0,0
797yw66a,210,qozjqmks,25,Survey,Choice,1685898624,3,0,0
797yw66a,203,mjh1rno3,45,Survey,Choice,1685898625,5,0,0
797yw66a,193,hyjhccm5,85,Survey,Choice,1685898625,9,0,0
797yw66a,117,5q3t8cbz,116,Survey,Results,1685898629,12,0,0
797yw66a,211,thvcynvr,55,Survey,Choice,1685898630,6,0,0
797yw66a,171,0rqfwh5v,85,Survey,Choice,1685898634,9,0,0
797yw66a,117,5q3t8cbz,120,Survey,TimeOut,1685898637,12,0,0
797yw66a,211,thvcynvr,65,Survey,Choice,1685898640,7,0,0
797yw66a,210,qozjqmks,35,Survey,Choice,1685898644,4,0,0
797yw66a,171,0rqfwh5v,95,Survey,Choice,1685898645,10,0,0
797yw66a,193,hyjhccm5,95,Survey,Choice,1685898647,10,0,0
797yw66a,211,thvcynvr,75,Survey,Choice,1685898648,8,0,0
797yw66a,207,s0vq382t,65,Survey,Choice,1685898649,7,0,0
797yw66a,210,qozjqmks,45,Survey,Choice,1685898654,5,0,0
797yw66a,203,mjh1rno3,55,Survey,Choice,1685898655,6,0,0
797yw66a,208,iyhenmn1,65,Survey,Choice,1685898655,7,0,0
797yw66a,202,vjuhlaw6,45,Survey,Choice,1685898658,5,0,0
797yw66a,211,thvcynvr,85,Survey,Choice,1685898659,9,0,0
797yw66a,174,9j6n72eo,85,Survey,Choice,1685898661,9,0,0
797yw66a,171,0rqfwh5v,105,Survey,Choice,1685898662,11,0,0
797yw66a,207,s0vq382t,75,Survey,Choice,1685898662,8,0,0
797yw66a,201,x35teq35,105,Survey,Choice,1685898664,11,0,0
797yw66a,203,mjh1rno3,65,Survey,Choice,1685898666,7,0,0
797yw66a,210,qozjqmks,55,Survey,Choice,1685898668,6,0,0
797yw66a,208,iyhenmn1,75,Survey,Choice,1685898672,8,0,0
797yw66a,172,k0gypack,55,Survey,Choice,1685898673,6,0,0
797yw66a,203,mjh1rno3,75,Survey,Choice,1685898675,8,0,0
797yw66a,210,qozjqmks,65,Survey,Choice,1685898676,7,0,0
797yw66a,201,x35teq35,115,Survey,Choice,1685898678,12,0,0
797yw66a,194,nry93edv,3,Survey,ComprehensionCheck_1,1685898683,1,0,0
797yw66a,207,s0vq382t,85,Survey,Choice,1685898684,9,0,0
797yw66a,193,hyjhccm5,105,Survey,Choice,1685898684,11,0,0
797yw66a,171,0rqfwh5v,115,Survey,Choice,1685898685,12,0,0
797yw66a,174,9j6n72eo,95,Survey,Choice,1685898686,10,0,0
797yw66a,210,qozjqmks,75,Survey,Choice,1685898686,8,0,0
797yw66a,203,mjh1rno3,85,Survey,Choice,1685898688,9,0,0
797yw66a,211,thvcynvr,95,Survey,Choice,1685898695,10,0,0
797yw66a,216,65hkmh0y,0,,InitializeParticipant,1685898695,1,0,0
797yw66a,210,qozjqmks,85,Survey,Choice,1685898695,9,0,0
797yw66a,194,nry93edv,5,Survey,Choice,1685898697,1,0,0
797yw66a,203,mjh1rno3,95,Survey,Choice,1685898698,10,0,0
797yw66a,208,iyhenmn1,85,Survey,Choice,1685898699,9,0,0
797yw66a,202,vjuhlaw6,55,Survey,Choice,1685898700,6,0,0
797yw66a,217,2aha1h3u,0,,InitializeParticipant,1685898703,1,0,0
797yw66a,211,thvcynvr,105,Survey,Choice,1685898704,11,0,0
797yw66a,210,qozjqmks,95,Survey,Choice,1685898705,10,0,0
797yw66a,176,85nlxqh0,118,Survey,Results_failed_comprehension,1685898706,12,0,0
797yw66a,203,mjh1rno3,105,Survey,Choice,1685898708,11,0,0
797yw66a,210,qozjqmks,105,Survey,Choice,1685898712,11,0,0
797yw66a,203,mjh1rno3,115,Survey,Choice,1685898716,12,0,0
797yw66a,207,s0vq382t,95,Survey,Choice,1685898717,10,0,0
797yw66a,211,thvcynvr,115,Survey,Choice,1685898717,12,0,0
797yw66a,202,vjuhlaw6,65,Survey,Choice,1685898718,7,0,0
797yw66a,208,iyhenmn1,95,Survey,Choice,1685898719,10,0,0
797yw66a,193,hyjhccm5,115,Survey,Choice,1685898721,12,0,0
797yw66a,210,qozjqmks,115,Survey,Choice,1685898722,12,0,0
797yw66a,217,2aha1h3u,1,Survey,Demographics,1685898722,1,0,0
797yw66a,217,2aha1h3u,2,Survey,Introduction,1685898724,1,0,0
797yw66a,174,9j6n72eo,105,Survey,Choice,1685898725,11,0,0
797yw66a,178,zqhm7ibe,1,Survey,Demographics,1685898727,1,0,0
797yw66a,207,s0vq382t,105,Survey,Choice,1685898730,11,0,0
797yw66a,213,ifz1f7r5,3,Survey,ComprehensionCheck_1,1685898730,1,0,0
797yw66a,178,zqhm7ibe,2,Survey,Introduction,1685898730,1,0,0
797yw66a,218,hxhcchn8,0,,InitializeParticipant,1685898734,1,0,0
797yw66a,216,65hkmh0y,1,Survey,Demographics,1685898736,1,0,0
797yw66a,208,iyhenmn1,105,Survey,Choice,1685898739,11,0,0
797yw66a,202,vjuhlaw6,75,Survey,Choice,1685898740,8,0,0
797yw66a,216,65hkmh0y,2,Survey,Introduction,1685898741,1,0,0
797yw66a,217,2aha1h3u,3,Survey,ComprehensionCheck_1,1685898745,1,0,0
797yw66a,218,hxhcchn8,1,Survey,Demographics,1685898747,1,0,0
797yw66a,212,n6uhmfnp,3,Survey,ComprehensionCheck_1,1685898748,1,0,0
797yw66a,207,s0vq382t,115,Survey,Choice,1685898749,12,0,0
797yw66a,218,hxhcchn8,2,Survey,Introduction,1685898752,1,0,0
797yw66a,208,iyhenmn1,115,Survey,Choice,1685898756,12,0,0
797yw66a,211,thvcynvr,116,Survey,Results,1685898757,12,0,0
797yw66a,217,2aha1h3u,5,Survey,Choice,1685898757,1,0,0
797yw66a,218,hxhcchn8,3,Survey,ComprehensionCheck_1,1685898759,1,0,0
797yw66a,213,ifz1f7r5,4,Survey,ComprehensionCheck_2,1685898760,1,0,0
797yw66a,174,9j6n72eo,115,Survey,Choice,1685898760,12,0,0
797yw66a,216,65hkmh0y,3,Survey,ComprehensionCheck_1,1685898764,1,0,0
797yw66a,217,2aha1h3u,15,Survey,Choice,1685898765,2,0,0
797yw66a,210,qozjqmks,116,Survey,Results,1685898766,12,0,0
797yw66a,218,hxhcchn8,5,Survey,Choice,1685898767,1,0,0
797yw66a,202,vjuhlaw6,85,Survey,Choice,1685898769,9,0,0
797yw66a,207,s0vq382t,116,Survey,Results,1685898769,12,0,0
797yw66a,201,x35teq35,116,Survey,Results,1685898771,12,0,0
797yw66a,217,2aha1h3u,25,Survey,Choice,1685898775,3,0,0
797yw66a,216,65hkmh0y,5,Survey,Choice,1685898777,1,0,0
797yw66a,218,hxhcchn8,15,Survey,Choice,1685898778,2,0,0
797yw66a,213,ifz1f7r5,5,Survey,Choice,1685898780,1,0,0
797yw66a,202,vjuhlaw6,95,Survey,Choice,1685898781,10,0,0
797yw66a,217,2aha1h3u,35,Survey,Choice,1685898782,4,0,0
797yw66a,212,n6uhmfnp,5,Survey,Choice,1685898787,1,0,0
797yw66a,218,hxhcchn8,25,Survey,Choice,1685898787,3,0,0
797yw66a,216,65hkmh0y,15,Survey,Choice,1685898792,2,0,0
797yw66a,217,2aha1h3u,45,Survey,Choice,1685898792,5,0,0
797yw66a,219,p1a44w81,0,,InitializeParticipant,1685898794,1,0,0
797yw66a,218,hxhcchn8,35,Survey,Choice,1685898796,4,0,0
797yw66a,215,2jye1jag,1,Survey,Demographics,1685898800,1,0,0
797yw66a,202,vjuhlaw6,105,Survey,Choice,1685898800,11,0,0
797yw66a,217,2aha1h3u,55,Survey,Choice,1685898801,6,0,0
797yw66a,215,2jye1jag,2,Survey,Introduction,1685898803,1,0,0
797yw66a,217,2aha1h3u,65,Survey,Choice,1685898808,7,0,0
797yw66a,216,65hkmh0y,25,Survey,Choice,1685898810,3,0,0
797yw66a,214,4ozx2kfk,1,Survey,Demographics,1685898812,1,0,0
797yw66a,214,4ozx2kfk,2,Survey,Introduction,1685898816,1,0,0
797yw66a,215,2jye1jag,3,Survey,ComprehensionCheck_1,1685898817,1,0,0
797yw66a,220,s0rzaehm,0,,InitializeParticipant,1685898817,1,0,0
797yw66a,184,4abuh0rw,15,Survey,Choice,1685898817,2,0,0
797yw66a,174,9j6n72eo,116,Survey,Results,1685898820,12,0,0
797yw66a,213,ifz1f7r5,15,Survey,Choice,1685898822,2,0,0
797yw66a,217,2aha1h3u,75,Survey,Choice,1685898826,8,0,0
797yw66a,219,p1a44w81,1,Survey,Demographics,1685898830,1,0,0
797yw66a,217,2aha1h3u,85,Survey,Choice,1685898833,9,0,0
797yw66a,216,65hkmh0y,35,Survey,Choice,1685898833,4,0,0
797yw66a,219,p1a44w81,2,Survey,Introduction,1685898833,1,0,0
797yw66a,178,zqhm7ibe,3,Survey,ComprehensionCheck_1,1685898834,1,0,0
797yw66a,208,iyhenmn1,116,Survey,Results,1685898836,12,0,0
797yw66a,221,wybyjzwa,0,,InitializeParticipant,1685898836,1,0,0
797yw66a,203,mjh1rno3,116,Survey,Results,1685898837,12,0,0
797yw66a,213,ifz1f7r5,25,Survey,Choice,1685898841,3,0,0
797yw66a,215,2jye1jag,5,Survey,Choice,1685898844,1,0,0
797yw66a,151,91ay8ap1,3,Survey,ComprehensionCheck_1,1685898844,1,1,0
797yw66a,151,91ay8ap1,4,Survey,ComprehensionCheck_2,1685898848,1,1,0
797yw66a,194,nry93edv,15,Survey,Choice,1685898849,2,0,0
797yw66a,220,s0rzaehm,1,Survey,Demographics,1685898851,1,0,0
797yw66a,217,2aha1h3u,95,Survey,Choice,1685898852,10,0,0
797yw66a,205,v3okzu0k,105,Survey,Choice,1685898852,11,0,0
797yw66a,218,hxhcchn8,45,Survey,Choice,1685898852,5,0,0
797yw66a,216,65hkmh0y,45,Survey,Choice,1685898854,5,0,0
797yw66a,178,zqhm7ibe,4,Survey,ComprehensionCheck_2,1685898854,1,0,0
797yw66a,215,2jye1jag,15,Survey,Choice,1685898855,2,0,0
797yw66a,220,s0rzaehm,2,Survey,Introduction,1685898856,1,0,0
797yw66a,213,ifz1f7r5,35,Survey,Choice,1685898857,4,0,0
797yw66a,217,2aha1h3u,105,Survey,Choice,1685898859,11,0,0
797yw66a,212,n6uhmfnp,15,Survey,Choice,1685898861,2,0,0
797yw66a,205,v3okzu0k,115,Survey,Choice,1685898862,12,0,0
797yw66a,219,p1a44w81,3,Survey,ComprehensionCheck_1,1685898862,1,0,0
797yw66a,178,zqhm7ibe,118,Survey,Results_failed_comprehension,1685898862,12,0,0
797yw66a,218,hxhcchn8,55,Survey,Choice,1685898865,6,0,0
797yw66a,220,s0rzaehm,3,Survey,ComprehensionCheck_1,1685898867,1,0,0
797yw66a,221,wybyjzwa,1,Survey,Demographics,1685898872,1,0,0
797yw66a,215,2jye1jag,25,Survey,Choice,1685898874,3,0,0
797yw66a,221,wybyjzwa,2,Survey,Introduction,1685898875,1,0,0
797yw66a,212,n6uhmfnp,25,Survey,Choice,1685898880,3,0,0
797yw66a,217,2aha1h3u,115,Survey,Choice,1685898880,12,0,0
797yw66a,213,ifz1f7r5,45,Survey,Choice,1685898881,5,0,0
797yw66a,214,4ozx2kfk,3,Survey,ComprehensionCheck_1,1685898883,1,0,0
797yw66a,215,2jye1jag,35,Survey,Choice,1685898883,4,0,0
797yw66a,221,wybyjzwa,3,Survey,ComprehensionCheck_1,1685898885,1,0,0
797yw66a,216,65hkmh0y,55,Survey,Choice,1685898888,6,0,0
797yw66a,215,2jye1jag,45,Survey,Choice,1685898892,5,0,0
797yw66a,212,n6uhmfnp,35,Survey,Choice,1685898893,4,0,0
797yw66a,221,wybyjzwa,5,Survey,Choice,1685898897,1,0,0
797yw66a,219,p1a44w81,5,Survey,Choice,1685898897,1,0,0
797yw66a,213,ifz1f7r5,55,Survey,Choice,1685898898,6,0,0
797yw66a,217,2aha1h3u,116,Survey,Results,1685898899,12,0,0
797yw66a,218,hxhcchn8,65,Survey,Choice,1685898900,7,0,0
797yw66a,216,65hkmh0y,65,Survey,Choice,1685898902,7,0,0
797yw66a,214,4ozx2kfk,5,Survey,Choice,1685898903,1,0,0
797yw66a,212,n6uhmfnp,45,Survey,Choice,1685898904,5,0,0
797yw66a,220,s0rzaehm,5,Survey,Choice,1685898906,1,0,0
797yw66a,221,wybyjzwa,15,Survey,Choice,1685898908,2,0,0
797yw66a,194,nry93edv,25,Survey,Choice,1685898908,3,0,0
797yw66a,218,hxhcchn8,75,Survey,Choice,1685898908,8,0,0
797yw66a,202,vjuhlaw6,115,Survey,Choice,1685898909,12,0,0
797yw66a,215,2jye1jag,55,Survey,Choice,1685898913,6,0,0
797yw66a,216,65hkmh0y,75,Survey,Choice,1685898915,8,0,0
797yw66a,213,ifz1f7r5,65,Survey,Choice,1685898916,7,0,0
797yw66a,221,wybyjzwa,25,Survey,Choice,1685898917,3,0,0
797yw66a,214,4ozx2kfk,15,Survey,Choice,1685898919,2,0,0
797yw66a,220,s0rzaehm,15,Survey,Choice,1685898920,2,0,0
797yw66a,218,hxhcchn8,85,Survey,Choice,1685898921,9,0,0
797yw66a,222,9pzolcwu,0,,InitializeParticipant,1685898922,1,0,0
797yw66a,215,2jye1jag,65,Survey,Choice,1685898923,7,0,0
797yw66a,202,vjuhlaw6,116,Survey,Results,1685898924,12,0,0
797yw66a,212,n6uhmfnp,55,Survey,Choice,1685898926,6,0,0
797yw66a,221,wybyjzwa,35,Survey,Choice,1685898926,4,0,0
797yw66a,184,4abuh0rw,25,Survey,Choice,1685898927,3,0,0
797yw66a,216,65hkmh0y,85,Survey,Choice,1685898928,9,0,0
797yw66a,220,s0rzaehm,25,Survey,Choice,1685898929,3,0,0
797yw66a,223,be6p7uqw,0,,InitializeParticipant,1685898929,1,0,0
797yw66a,218,hxhcchn8,95,Survey,Choice,1685898930,10,0,0
797yw66a,215,2jye1jag,75,Survey,Choice,1685898934,8,0,0
797yw66a,213,ifz1f7r5,75,Survey,Choice,1685898934,8,0,0
797yw66a,172,k0gypack,65,Survey,Choice,1685898934,7,0,0
797yw66a,221,wybyjzwa,45,Survey,Choice,1685898937,5,0,0
797yw66a,205,v3okzu0k,116,Survey,Results,1685898938,12,0,0
797yw66a,218,hxhcchn8,105,Survey,Choice,1685898939,11,0,0
797yw66a,222,9pzolcwu,1,Survey,Demographics,1685898941,1,0,0
797yw66a,222,9pzolcwu,2,Survey,Introduction,1685898943,1,0,0
797yw66a,216,65hkmh0y,95,Survey,Choice,1685898945,10,0,0
797yw66a,218,hxhcchn8,115,Survey,Choice,1685898945,12,0,0
797yw66a,220,s0rzaehm,35,Survey,Choice,1685898945,4,0,0
797yw66a,212,n6uhmfnp,65,Survey,Choice,1685898947,7,0,0
797yw66a,222,9pzolcwu,3,Survey,ComprehensionCheck_1,1685898951,1,0,0
797yw66a,221,wybyjzwa,55,Survey,Choice,1685898952,6,0,0
797yw66a,213,ifz1f7r5,85,Survey,Choice,1685898953,9,0,0
797yw66a,216,65hkmh0y,105,Survey,Choice,1685898958,11,0,0
797yw66a,222,9pzolcwu,5,Survey,Choice,1685898958,1,0,0
797yw66a,212,n6uhmfnp,75,Survey,Choice,1685898959,8,0,0
797yw66a,218,hxhcchn8,116,Survey,Results,1685898961,12,0,0
797yw66a,221,wybyjzwa,65,Survey,Choice,1685898962,7,0,0
797yw66a,220,s0rzaehm,45,Survey,Choice,1685898965,5,0,0
797yw66a,222,9pzolcwu,15,Survey,Choice,1685898966,2,0,0
797yw66a,223,be6p7uqw,1,Survey,Demographics,1685898967,1,0,0
797yw66a,212,n6uhmfnp,85,Survey,Choice,1685898969,9,0,0
797yw66a,216,65hkmh0y,115,Survey,Choice,1685898972,12,0,0
797yw66a,222,9pzolcwu,25,Survey,Choice,1685898975,3,0,0
797yw66a,220,s0rzaehm,55,Survey,Choice,1685898975,6,0,0
797yw66a,221,wybyjzwa,75,Survey,Choice,1685898975,8,0,0
797yw66a,212,n6uhmfnp,95,Survey,Choice,1685898983,10,0,0
797yw66a,213,ifz1f7r5,95,Survey,Choice,1685898983,10,0,0
797yw66a,222,9pzolcwu,35,Survey,Choice,1685898983,4,0,0
797yw66a,221,wybyjzwa,85,Survey,Choice,1685898984,9,0,0
797yw66a,224,mxzdys78,0,,InitializeParticipant,1685898987,1,0,0
797yw66a,220,s0rzaehm,65,Survey,Choice,1685898989,7,0,0
797yw66a,223,be6p7uqw,2,Survey,Introduction,1685898991,1,0,0
797yw66a,222,9pzolcwu,45,Survey,Choice,1685898991,5,0,0
797yw66a,213,ifz1f7r5,105,Survey,Choice,1685898993,11,0,0
797yw66a,221,wybyjzwa,95,Survey,Choice,1685898995,10,0,0
797yw66a,212,n6uhmfnp,105,Survey,Choice,1685898995,11,0,0
797yw66a,225,fuasoa0m,0,,InitializeParticipant,1685898997,1,0,0
797yw66a,220,s0rzaehm,75,Survey,Choice,1685898999,8,0,0
797yw66a,194,nry93edv,35,Survey,Choice,1685899000,4,0,0
797yw66a,224,mxzdys78,1,Survey,Demographics,1685899000,1,0,0
797yw66a,222,9pzolcwu,55,Survey,Choice,1685899000,6,0,0
797yw66a,222,9pzolcwu,57,Survey,Results_failed_attention,1685899002,6,0,0
797yw66a,224,mxzdys78,2,Survey,Introduction,1685899002,1,0,0
797yw66a,221,wybyjzwa,105,Survey,Choice,1685899005,11,0,0
797yw66a,220,s0rzaehm,85,Survey,Choice,1685899008,9,0,0
797yw66a,213,ifz1f7r5,115,Survey,Choice,1685899008,12,0,0
797yw66a,212,n6uhmfnp,115,Survey,Choice,1685899008,12,0,0
797yw66a,224,mxzdys78,3,Survey,ComprehensionCheck_1,1685899009,1,0,0
797yw66a,172,k0gypack,75,Survey,Choice,1685899010,8,0,0
797yw66a,221,wybyjzwa,115,Survey,Choice,1685899013,12,0,0
797yw66a,226,s824r3sd,0,,InitializeParticipant,1685899016,1,0,0
797yw66a,223,be6p7uqw,3,Survey,ComprehensionCheck_1,1685899017,1,0,0
797yw66a,220,s0rzaehm,95,Survey,Choice,1685899019,10,0,0
797yw66a,194,nry93edv,45,Survey,Choice,1685899020,5,0,0
797yw66a,224,mxzdys78,5,Survey,Choice,1685899021,1,0,0
797yw66a,213,ifz1f7r5,116,Survey,Results,1685899024,12,0,0
797yw66a,227,lqvarnn8,0,,InitializeParticipant,1685899026,1,0,0
797yw66a,219,p1a44w81,15,Survey,Choice,1685899026,2,0,0
797yw66a,220,s0rzaehm,105,Survey,Choice,1685899029,11,0,0
797yw66a,223,be6p7uqw,5,Survey,Choice,1685899029,1,0,0
797yw66a,224,mxzdys78,15,Survey,Choice,1685899030,2,0,0
797yw66a,226,s824r3sd,1,Survey,Demographics,1685899034,1,0,0
797yw66a,194,nry93edv,55,Survey,Choice,1685899034,6,0,0
797yw66a,224,mxzdys78,25,Survey,Choice,1685899038,3,0,0
797yw66a,212,n6uhmfnp,116,Survey,Results,1685899040,12,0,0
797yw66a,220,s0rzaehm,115,Survey,Choice,1685899041,12,0,0
797yw66a,172,k0gypack,85,Survey,Choice,1685899042,9,0,0
797yw66a,228,qgguzzga,0,,InitializeParticipant,1685899042,1,0,0
797yw66a,227,lqvarnn8,1,Survey,Demographics,1685899045,1,0,0
797yw66a,225,fuasoa0m,1,Survey,Demographics,1685899047,1,0,0
797yw66a,219,p1a44w81,25,Survey,Choice,1685899047,3,0,0
797yw66a,224,mxzdys78,35,Survey,Choice,1685899048,4,0,0
797yw66a,225,fuasoa0m,2,Survey,Introduction,1685899052,1,0,0
797yw66a,227,lqvarnn8,2,Survey,Introduction,1685899053,1,0,0
797yw66a,194,nry93edv,65,Survey,Choice,1685899053,7,0,0
797yw66a,224,mxzdys78,45,Survey,Choice,1685899055,5,0,0
797yw66a,226,s824r3sd,2,Survey,Introduction,1685899057,1,0,0
797yw66a,223,be6p7uqw,15,Survey,Choice,1685899060,2,0,0
797yw66a,221,wybyjzwa,116,Survey,Results,1685899062,12,0,0
797yw66a,224,mxzdys78,55,Survey,Choice,1685899063,6,0,0
797yw66a,194,nry93edv,75,Survey,Choice,1685899065,8,0,0
797yw66a,219,p1a44w81,35,Survey,Choice,1685899076,4,0,0
797yw66a,224,mxzdys78,65,Survey,Choice,1685899076,7,0,0
797yw66a,228,qgguzzga,1,Survey,Demographics,1685899078,1,0,0
797yw66a,194,nry93edv,85,Survey,Choice,1685899081,9,0,0
797yw66a,223,be6p7uqw,25,Survey,Choice,1685899082,3,0,0
797yw66a,224,mxzdys78,75,Survey,Choice,1685899083,8,0,0
797yw66a,224,mxzdys78,85,Survey,Choice,1685899089,9,0,0
