participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.shuffled_tasks_incl_Attention_Check,participant.payment_relevant_task,participant.comprehension_check_1,participant.comprehension_check_2,participant.attention_1,participant.attention_2,participant.treatment,participant.gender,participant.expiry,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.name,session.config.real_world_currency_per_point,session.quota,Survey.1.player.id_in_group,Survey.1.player.role,Survey.1.player.payoff,Survey.1.player.age,Survey.1.player.gender,Survey.1.player.race,Survey.1.player.state,Survey.1.player.education,Survey.1.player.payment_checked,Survey.1.player.ComprehensionCheck_task,Survey.1.player.Attention_Check_1,Survey.1.player.Attention_Check_2,Survey.1.player.NV_task,Survey.1.player.Maze_task,Survey.1.player.Count_letters_task,Survey.1.player.Word_puzzle_task,Survey.1.player.Word_order_task,Survey.1.player.Count_numbers_task,Survey.1.player.Ball_bucket_task,Survey.1.player.Word_in_word_task,Survey.1.player.Numbers_in_numbers_task,Survey.1.player.MRT_task,Survey.1.player.MRT_task_creative,Survey.1.group.id_in_subsession,Survey.1.subsession.round_number,Survey.2.player.id_in_group,Survey.2.player.role,Survey.2.player.payoff,Survey.2.player.age,Survey.2.player.gender,Survey.2.player.race,Survey.2.player.state,Survey.2.player.education,Survey.2.player.payment_checked,Survey.2.player.ComprehensionCheck_task,Survey.2.player.Attention_Check_1,Survey.2.player.Attention_Check_2,Survey.2.player.NV_task,Survey.2.player.Maze_task,Survey.2.player.Count_letters_task,Survey.2.player.Word_puzzle_task,Survey.2.player.Word_order_task,Survey.2.player.Count_numbers_task,Survey.2.player.Ball_bucket_task,Survey.2.player.Word_in_word_task,Survey.2.player.Numbers_in_numbers_task,Survey.2.player.MRT_task,Survey.2.player.MRT_task_creative,Survey.2.group.id_in_subsession,Survey.2.subsession.round_number,Survey.3.player.id_in_group,Survey.3.player.role,Survey.3.player.payoff,Survey.3.player.age,Survey.3.player.gender,Survey.3.player.race,Survey.3.player.state,Survey.3.player.education,Survey.3.player.payment_checked,Survey.3.player.ComprehensionCheck_task,Survey.3.player.Attention_Check_1,Survey.3.player.Attention_Check_2,Survey.3.player.NV_task,Survey.3.player.Maze_task,Survey.3.player.Count_letters_task,Survey.3.player.Word_puzzle_task,Survey.3.player.Word_order_task,Survey.3.player.Count_numbers_task,Survey.3.player.Ball_bucket_task,Survey.3.player.Word_in_word_task,Survey.3.player.Numbers_in_numbers_task,Survey.3.player.MRT_task,Survey.3.player.MRT_task_creative,Survey.3.group.id_in_subsession,Survey.3.subsession.round_number,Survey.4.player.id_in_group,Survey.4.player.role,Survey.4.player.payoff,Survey.4.player.age,Survey.4.player.gender,Survey.4.player.race,Survey.4.player.state,Survey.4.player.education,Survey.4.player.payment_checked,Survey.4.player.ComprehensionCheck_task,Survey.4.player.Attention_Check_1,Survey.4.player.Attention_Check_2,Survey.4.player.NV_task,Survey.4.player.Maze_task,Survey.4.player.Count_letters_task,Survey.4.player.Word_puzzle_task,Survey.4.player.Word_order_task,Survey.4.player.Count_numbers_task,Survey.4.player.Ball_bucket_task,Survey.4.player.Word_in_word_task,Survey.4.player.Numbers_in_numbers_task,Survey.4.player.MRT_task,Survey.4.player.MRT_task_creative,Survey.4.group.id_in_subsession,Survey.4.subsession.round_number,Survey.5.player.id_in_group,Survey.5.player.role,Survey.5.player.payoff,Survey.5.player.age,Survey.5.player.gender,Survey.5.player.race,Survey.5.player.state,Survey.5.player.education,Survey.5.player.payment_checked,Survey.5.player.ComprehensionCheck_task,Survey.5.player.Attention_Check_1,Survey.5.player.Attention_Check_2,Survey.5.player.NV_task,Survey.5.player.Maze_task,Survey.5.player.Count_letters_task,Survey.5.player.Word_puzzle_task,Survey.5.player.Word_order_task,Survey.5.player.Count_numbers_task,Survey.5.player.Ball_bucket_task,Survey.5.player.Word_in_word_task,Survey.5.player.Numbers_in_numbers_task,Survey.5.player.MRT_task,Survey.5.player.MRT_task_creative,Survey.5.group.id_in_subsession,Survey.5.subsession.round_number,Survey.6.player.id_in_group,Survey.6.player.role,Survey.6.player.payoff,Survey.6.player.age,Survey.6.player.gender,Survey.6.player.race,Survey.6.player.state,Survey.6.player.education,Survey.6.player.payment_checked,Survey.6.player.ComprehensionCheck_task,Survey.6.player.Attention_Check_1,Survey.6.player.Attention_Check_2,Survey.6.player.NV_task,Survey.6.player.Maze_task,Survey.6.player.Count_letters_task,Survey.6.player.Word_puzzle_task,Survey.6.player.Word_order_task,Survey.6.player.Count_numbers_task,Survey.6.player.Ball_bucket_task,Survey.6.player.Word_in_word_task,Survey.6.player.Numbers_in_numbers_task,Survey.6.player.MRT_task,Survey.6.player.MRT_task_creative,Survey.6.group.id_in_subsession,Survey.6.subsession.round_number,Survey.7.player.id_in_group,Survey.7.player.role,Survey.7.player.payoff,Survey.7.player.age,Survey.7.player.gender,Survey.7.player.race,Survey.7.player.state,Survey.7.player.education,Survey.7.player.payment_checked,Survey.7.player.ComprehensionCheck_task,Survey.7.player.Attention_Check_1,Survey.7.player.Attention_Check_2,Survey.7.player.NV_task,Survey.7.player.Maze_task,Survey.7.player.Count_letters_task,Survey.7.player.Word_puzzle_task,Survey.7.player.Word_order_task,Survey.7.player.Count_numbers_task,Survey.7.player.Ball_bucket_task,Survey.7.player.Word_in_word_task,Survey.7.player.Numbers_in_numbers_task,Survey.7.player.MRT_task,Survey.7.player.MRT_task_creative,Survey.7.group.id_in_subsession,Survey.7.subsession.round_number,Survey.8.player.id_in_group,Survey.8.player.role,Survey.8.player.payoff,Survey.8.player.age,Survey.8.player.gender,Survey.8.player.race,Survey.8.player.state,Survey.8.player.education,Survey.8.player.payment_checked,Survey.8.player.ComprehensionCheck_task,Survey.8.player.Attention_Check_1,Survey.8.player.Attention_Check_2,Survey.8.player.NV_task,Survey.8.player.Maze_task,Survey.8.player.Count_letters_task,Survey.8.player.Word_puzzle_task,Survey.8.player.Word_order_task,Survey.8.player.Count_numbers_task,Survey.8.player.Ball_bucket_task,Survey.8.player.Word_in_word_task,Survey.8.player.Numbers_in_numbers_task,Survey.8.player.MRT_task,Survey.8.player.MRT_task_creative,Survey.8.group.id_in_subsession,Survey.8.subsession.round_number,Survey.9.player.id_in_group,Survey.9.player.role,Survey.9.player.payoff,Survey.9.player.age,Survey.9.player.gender,Survey.9.player.race,Survey.9.player.state,Survey.9.player.education,Survey.9.player.payment_checked,Survey.9.player.ComprehensionCheck_task,Survey.9.player.Attention_Check_1,Survey.9.player.Attention_Check_2,Survey.9.player.NV_task,Survey.9.player.Maze_task,Survey.9.player.Count_letters_task,Survey.9.player.Word_puzzle_task,Survey.9.player.Word_order_task,Survey.9.player.Count_numbers_task,Survey.9.player.Ball_bucket_task,Survey.9.player.Word_in_word_task,Survey.9.player.Numbers_in_numbers_task,Survey.9.player.MRT_task,Survey.9.player.MRT_task_creative,Survey.9.group.id_in_subsession,Survey.9.subsession.round_number,Survey.10.player.id_in_group,Survey.10.player.role,Survey.10.player.payoff,Survey.10.player.age,Survey.10.player.gender,Survey.10.player.race,Survey.10.player.state,Survey.10.player.education,Survey.10.player.payment_checked,Survey.10.player.ComprehensionCheck_task,Survey.10.player.Attention_Check_1,Survey.10.player.Attention_Check_2,Survey.10.player.NV_task,Survey.10.player.Maze_task,Survey.10.player.Count_letters_task,Survey.10.player.Word_puzzle_task,Survey.10.player.Word_order_task,Survey.10.player.Count_numbers_task,Survey.10.player.Ball_bucket_task,Survey.10.player.Word_in_word_task,Survey.10.player.Numbers_in_numbers_task,Survey.10.player.MRT_task,Survey.10.player.MRT_task_creative,Survey.10.group.id_in_subsession,Survey.10.subsession.round_number,Survey.11.player.id_in_group,Survey.11.player.role,Survey.11.player.payoff,Survey.11.player.age,Survey.11.player.gender,Survey.11.player.race,Survey.11.player.state,Survey.11.player.education,Survey.11.player.payment_checked,Survey.11.player.ComprehensionCheck_task,Survey.11.player.Attention_Check_1,Survey.11.player.Attention_Check_2,Survey.11.player.NV_task,Survey.11.player.Maze_task,Survey.11.player.Count_letters_task,Survey.11.player.Word_puzzle_task,Survey.11.player.Word_order_task,Survey.11.player.Count_numbers_task,Survey.11.player.Ball_bucket_task,Survey.11.player.Word_in_word_task,Survey.11.player.Numbers_in_numbers_task,Survey.11.player.MRT_task,Survey.11.player.MRT_task_creative,Survey.11.group.id_in_subsession,Survey.11.subsession.round_number,Survey.12.player.id_in_group,Survey.12.player.role,Survey.12.player.payoff,Survey.12.player.age,Survey.12.player.gender,Survey.12.player.race,Survey.12.player.state,Survey.12.player.education,Survey.12.player.payment_checked,Survey.12.player.ComprehensionCheck_task,Survey.12.player.Attention_Check_1,Survey.12.player.Attention_Check_2,Survey.12.player.NV_task,Survey.12.player.Maze_task,Survey.12.player.Count_letters_task,Survey.12.player.Word_puzzle_task,Survey.12.player.Word_order_task,Survey.12.player.Count_numbers_task,Survey.12.player.Ball_bucket_task,Survey.12.player.Word_in_word_task,Survey.12.player.Numbers_in_numbers_task,Survey.12.player.MRT_task,Survey.12.player.MRT_task_creative,Survey.12.group.id_in_subsession,Survey.12.subsession.round_number
42,yg1ps198,,0,121,120,Survey,TimeOut,2023-06-01 13:50:47.376264,1,ACDIZ99MU92E6,3WQQ9FUS6PRQQ8N7170QQYVM6R4B8J,0.5,"['Attention_Check_1', 'NV_task', 'MRT_task_creative', 'Numbers_in_numbers_task', 'Ball_bucket_task', 'Attention_Check_2', 'Count_numbers_task', 'Word_order_task', 'Word_in_word_task', 'Count_letters_task', 'Word_puzzle_task', 'Maze_task']",Count_letters_task,0,1,1,1,Creative,Male,1685631096.096066,qb90rh9c,,3BCRDCM0PRR1TEAJO3BKH3NV55V6KF,3PBTVBPQ98ZFFCFJ3L7HICYGH3ILG4,,0,0.0,survey,1.0,"{'quota_Male_Creative': 25, 'quota_Male_MRT': 25, 'quota_Female_Creative': 25, 'quota_Female_MRT': 25}",42,,0.0,29,Male,White,Minnesota,Bachelor's Degree,NotRead,1,1,1,,,,,,,,,,,,1,1,42,,0.0,,default,,,,NotRead,1,1,1,-3.509433962264151,,,,,,,,,,,1,2,42,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,2.0,1,3,42,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,2.0,,,1,4,42,,0.0,,default,,,,NotRead,1,1,1,,,,,,,-2.7547169811320753,,,,,1,5,42,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,6,42,,0.0,,default,,,,NotRead,1,1,1,,,,,,3.0,,,,,,1,7,42,,0.0,,default,,,,NotRead,1,1,1,,,,,2.0,,,,,,,1,8,42,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,2.0,,,,1,9,42,,0.0,,default,,,,NotRead,1,1,1,,,0.5,,,,,,,,,1,10,42,,0.0,,default,,,,NotRead,1,1,1,,,,2.0,,,,,,,,1,11,42,,0.0,,default,,,,NotRead,1,1,1,,2.0,,,,,,,,,,1,12
43,9s0cm7df,,0,121,120,Survey,TimeOut,2023-06-01 13:51:51.907917,1,A2S9HF82GSF3A,3DEL4X4ELLICIHHQJ7Q2E8AGI9RYXP,1.26,"['Attention_Check_1', 'Maze_task', 'Word_order_task', 'MRT_task_creative', 'Count_numbers_task', 'Attention_Check_2', 'NV_task', 'Word_puzzle_task', 'Numbers_in_numbers_task', 'Ball_bucket_task', 'Count_letters_task', 'Word_in_word_task']",NV_task,0,1,1,1,Creative,Female,1685631178.105682,qb90rh9c,,3BCRDCM0PRR1TEAJO3BKH3NV55V6KF,3PBTVBPQ98ZFFCFJ3L7HICYGH3ILG4,,0,0.0,survey,1.0,"{'quota_Male_Creative': 25, 'quota_Male_MRT': 25, 'quota_Female_Creative': 25, 'quota_Female_MRT': 25}",43,,0.0,32,Female,White,New York,Bachelor's Degree,NotRead,1,1,1,,,,,,,,,,,,1,1,43,,0.0,,default,,,,NotRead,1,1,1,,0.0,,,,,,,,,,1,2,43,,0.0,,default,,,,NotRead,1,1,1,,,,,0.0,,,,,,,1,3,43,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,-0.4,1,4,43,,0.0,,default,,,,NotRead,1,1,1,,,,,,0.0,,,,,,1,5,43,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,6,43,,0.0,,default,,,,NotRead,1,1,1,-0.2608695652173913,,,,,,,,,,,1,7,43,,0.0,,default,,,,NotRead,1,1,1,,,,0.10526315789473684,,,,,,,,1,8,43,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,0.35294117647058826,,,1,9,43,,0.0,,default,,,,NotRead,1,1,1,,,,,,,0.0,,,,,1,10,43,,0.0,,default,,,,NotRead,1,1,1,,,-0.09523809523809523,,,,,,,,,1,11,43,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,0.35294117647058826,,,,1,12
44,pz5qkvgz,,0,121,120,Survey,TimeOut,2023-06-01 13:53:53.816847,1,ADP3FQJ88ATS0,30H4UDGLTHF7FRQLEDSAQ016705MP0,0.5,"['Attention_Check_1', 'Count_letters_task', 'Word_in_word_task', 'NV_task', 'Word_puzzle_task', 'Attention_Check_2', 'Numbers_in_numbers_task', 'Count_numbers_task', 'Word_order_task', 'Ball_bucket_task', 'Maze_task', 'MRT_task_creative']",Word_in_word_task,1,1,1,1,Creative,Female,1685631256.4529982,qb90rh9c,,3BCRDCM0PRR1TEAJO3BKH3NV55V6KF,3PBTVBPQ98ZFFCFJ3L7HICYGH3ILG4,,0,0.0,survey,1.0,"{'quota_Male_Creative': 25, 'quota_Male_MRT': 25, 'quota_Female_Creative': 25, 'quota_Female_MRT': 25}",44,,0.0,50,Female,White,Arizona,Bachelor's Degree,NotRead,1,1,1,,,,,,,,,,,,1,1,44,,0.0,,default,,,,NotRead,1,1,1,,,-0.3333333333333333,,,,,,,,,1,2,44,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,-0.6666666666666666,,,,1,3,44,,0.0,,default,,,,NotRead,1,1,1,2.0,,,,,,,,,,,1,4,44,,0.0,,default,,,,NotRead,1,1,1,,,,-0.4,,,,,,,,1,5,44,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,6,44,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,-1.0,,,1,7,44,,0.0,,default,,,,NotRead,1,1,1,,,,,,1.3333333333333333,,,,,,1,8,44,,0.0,,default,,,,NotRead,1,1,1,,,,,-0.6206896551724138,,,,,,,1,9,44,,0.0,,default,,,,NotRead,1,1,1,,,,,,,2.0,,,,,1,10,44,,0.0,,default,,,,NotRead,1,1,1,,1.3333333333333333,,,,,,,,,,1,11,44,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,0.0,1,12
45,b03jefbs,,0,118,120,Survey,Results_failed_comprehension,2023-06-01 13:56:53.695792,1,A337Y4X67PY4QI,3RANCT1ZVUEOO5UK4A1VMQDB3ITBUW,0.0,"['Attention_Check_1', 'Count_numbers_task', 'Ball_bucket_task', 'Numbers_in_numbers_task', 'Maze_task', 'Attention_Check_2', 'Word_in_word_task', 'Word_order_task', 'Word_puzzle_task', 'Count_letters_task', 'MRT_task', 'NV_task']",NV_task,0,0,1,1,MRT,Female,1685631449.211255,qb90rh9c,,3BCRDCM0PRR1TEAJO3BKH3NV55V6KF,3PBTVBPQ98ZFFCFJ3L7HICYGH3ILG4,,0,0.0,survey,1.0,"{'quota_Male_Creative': 25, 'quota_Male_MRT': 25, 'quota_Female_Creative': 25, 'quota_Female_MRT': 25}",45,,0.0,46,Female,Asian,California,Bachelor's Degree,NotRead,0,1,1,,,,,,,,,,,,1,1,45,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,2,45,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,3,45,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,4,45,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,5,45,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,6,45,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,7,45,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,8,45,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,9,45,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,10,45,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,11,45,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,12
46,4uau1s62,,0,118,120,Survey,Results_failed_comprehension,2023-06-01 13:58:41.265409,1,A35Z6N4WDXHS79,3I7DHKZYG2XXG7GL8BFJX4CGJZW5FU,0.0,"['Attention_Check_1', 'MRT_task_creative', 'Count_numbers_task', 'Ball_bucket_task', 'Word_in_word_task', 'Attention_Check_2', 'Maze_task', 'NV_task', 'Word_order_task', 'Count_letters_task', 'Word_puzzle_task', 'Numbers_in_numbers_task']",Count_numbers_task,0,0,1,1,Creative,Female,1685631554.666414,qb90rh9c,,3BCRDCM0PRR1TEAJO3BKH3NV55V6KF,3PBTVBPQ98ZFFCFJ3L7HICYGH3ILG4,,0,0.0,survey,1.0,"{'quota_Male_Creative': 25, 'quota_Male_MRT': 25, 'quota_Female_Creative': 25, 'quota_Female_MRT': 25}",46,,0.0,36,Female,White,Utah,Bachelor's Degree,NotRead,0,1,1,,,,,,,,,,,,1,1,46,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,2,46,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,3,46,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,4,46,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,5,46,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,6,46,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,7,46,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,8,46,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,9,46,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,10,46,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,11,46,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,12
47,vpg11jq6,,0,116,120,Survey,Results,2023-06-01 14:01:49.653533,1,A23OJRBJS9OG6S,3SITXWYCNA6G59OF9FCI6XCFX0DXBD,0.5,"['Attention_Check_1', 'Word_puzzle_task', 'Word_order_task', 'NV_task', 'Count_letters_task', 'Attention_Check_2', 'Word_in_word_task', 'Numbers_in_numbers_task', 'MRT_task', 'Maze_task', 'Ball_bucket_task', 'Count_numbers_task']",Word_puzzle_task,1,1,1,1,MRT,Male,1685631775.6112924,qb90rh9c,,3BCRDCM0PRR1TEAJO3BKH3NV55V6KF,3PBTVBPQ98ZFFCFJ3L7HICYGH3ILG4,,0,0.0,survey,1.0,"{'quota_Male_Creative': 25, 'quota_Male_MRT': 25, 'quota_Female_Creative': 25, 'quota_Female_MRT': 25}",47,,0.0,51,Male,White,North Carolina,Bachelor's Degree,NotRead,1,1,1,,,,,,,,,,,,1,1,47,,0.0,,default,,,,NotRead,1,1,1,,,,-0.6666666666666666,,,,,,,,1,2,47,,0.0,,default,,,,NotRead,1,1,1,,,,,-0.6666666666666666,,,,,,,1,3,47,,0.0,,default,,,,NotRead,1,1,1,3.0,,,,,,,,,,,1,4,47,,0.0,,default,,,,NotRead,1,1,1,,,3.0,,,,,,,,,1,5,47,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,6,47,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,-0.7878787878787878,,,,1,7,47,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,2.0,,,1,8,47,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,3.0,,1,9,47,,0.0,,default,,,,NotRead,1,1,1,,-0.7878787878787878,,,,,,,,,,1,10,47,,0.0,,default,,,,NotRead,1,1,1,,,,,,,3.0,,,,,1,11,47,,0.0,,default,,,,NotRead,1,1,1,,,,,,-0.75,,,,,,1,12
48,xbonn4s7,,0,121,120,Survey,TimeOut,2023-06-01 14:04:07.157492,1,A2QPMJ4GADLUW2,3PH3VY7DJ0UXY7M55OWZQW5BF1UZWT,1.46,"['Attention_Check_1', 'Count_letters_task', 'Ball_bucket_task', 'Count_numbers_task', 'Word_order_task', 'Attention_Check_2', 'MRT_task', 'Word_in_word_task', 'Maze_task', 'Word_puzzle_task', 'Numbers_in_numbers_task', 'NV_task']",Word_puzzle_task,1,1,1,1,MRT,Male,1685631884.3583403,qb90rh9c,,3BCRDCM0PRR1TEAJO3BKH3NV55V6KF,3PBTVBPQ98ZFFCFJ3L7HICYGH3ILG4,,0,0.0,survey,1.0,"{'quota_Male_Creative': 25, 'quota_Male_MRT': 25, 'quota_Female_Creative': 25, 'quota_Female_MRT': 25}",48,,0.0,43,Male,White,Florida,Bachelor's Degree,NotRead,1,1,1,,,,,,,,,,,,1,1,48,,0.0,,default,,,,NotRead,1,1,1,,,0.2222222222222222,,,,,,,,,1,2,48,,0.0,,default,,,,NotRead,1,1,1,,,,,,,0.5,,,,,1,3,48,,0.0,,default,,,,NotRead,1,1,1,,,,,,-0.18181818181818182,,,,,,1,4,48,,0.0,,default,,,,NotRead,1,1,1,,,,,-0.04878048780487805,,,,,,,1,5,48,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,6,48,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,0.5,,1,7,48,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,-0.2608695652173913,,,,1,8,48,,0.0,,default,,,,NotRead,1,1,1,,0.5,,,,,,,,,,1,9,48,,0.0,,default,,,,NotRead,1,1,1,,,,-0.2608695652173913,,,,,,,,1,10,48,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,0.5,,,1,11,48,,0.0,,default,,,,NotRead,1,1,1,0.2222222222222222,,,,,,,,,,,1,12
49,tfvm9fhv,,0,121,120,Survey,TimeOut,2023-06-01 14:04:35.630354,1,A3PE4R341C2TX6,3PEIJLRY68Q8TCMQ468ETBP071XWXU,0.0,"['Attention_Check_1', 'NV_task', 'Count_numbers_task', 'Count_letters_task', 'Maze_task', 'Attention_Check_2', 'Ball_bucket_task', 'Word_puzzle_task', 'MRT_task', 'Word_in_word_task', 'Word_order_task', 'Numbers_in_numbers_task']",Maze_task,0,0,1,1,MRT,Female,1685631980.2675843,qb90rh9c,,3BCRDCM0PRR1TEAJO3BKH3NV55V6KF,3PBTVBPQ98ZFFCFJ3L7HICYGH3ILG4,,0,0.0,survey,1.0,"{'quota_Male_Creative': 25, 'quota_Male_MRT': 25, 'quota_Female_Creative': 25, 'quota_Female_MRT': 25}",49,,0.0,51,Female,White,Florida,Bachelor's Degree,Read,0,1,1,,,,,,,,,,,,1,1,49,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,2,49,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,3,49,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,4,49,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,5,49,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,6,49,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,7,49,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,8,49,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,9,49,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,10,49,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,11,49,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,12
50,v1lcl3b0,,0,121,120,Survey,TimeOut,2023-06-01 14:06:05.690924,1,A1H3YDMHYXBQTK,3U5JL4WY5Z6WKA36U02VYJ69N8Z4XH,0.5,"['Attention_Check_1', 'Word_puzzle_task', 'Maze_task', 'Count_numbers_task', 'Numbers_in_numbers_task', 'Attention_Check_2', 'NV_task', 'MRT_task_creative', 'Ball_bucket_task', 'Word_in_word_task', 'Count_letters_task', 'Word_order_task']",Word_in_word_task,1,1,1,1,Creative,Male,1685632030.2159593,qb90rh9c,,3BCRDCM0PRR1TEAJO3BKH3NV55V6KF,3PBTVBPQ98ZFFCFJ3L7HICYGH3ILG4,,0,0.0,survey,1.0,"{'quota_Male_Creative': 25, 'quota_Male_MRT': 25, 'quota_Female_Creative': 25, 'quota_Female_MRT': 25}",50,,0.0,29,Male,White,Texas,Bachelor's Degree,NotRead,1,1,1,,,,,,,,,,,,1,1,50,,0.0,,default,,,,NotRead,1,1,1,,,,-2.7547169811320753,,,,,,,,1,2,50,,0.0,,default,,,,NotRead,1,1,1,,0.8571428571428571,,,,,,,,,,1,3,50,,0.0,,default,,,,NotRead,1,1,1,,,,,,3.0,,,,,,1,4,50,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,3.0,,,1,5,50,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,6,50,,0.0,,default,,,,NotRead,1,1,1,2.0,,,,,,,,,,,1,7,50,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,38.0,1,8,50,,0.0,,default,,,,NotRead,1,1,1,,,,,,,0.6666666666666666,,,,,1,9,50,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,0.5,,,,1,10,50,,0.0,,default,,,,NotRead,1,1,1,,,0.5,,,,,,,,,1,11,50,,0.0,,default,,,,NotRead,1,1,1,,,,,0.5,,,,,,,1,12
51,wrlon0t2,,0,118,120,Survey,Results_failed_comprehension,2023-06-01 14:06:05.872092,1,A22T0PKVR6VIBC,3LS2AMNW5UNGF6CCR6MCI9GL7W8OQA,0.0,"['Attention_Check_1', 'Maze_task', 'Word_puzzle_task', 'Numbers_in_numbers_task', 'NV_task', 'Attention_Check_2', 'Word_in_word_task', 'Count_numbers_task', 'Word_order_task', 'MRT_task', 'Count_letters_task', 'Ball_bucket_task']",Word_in_word_task,0,0,1,1,MRT,Female,1685632040.9022064,qb90rh9c,,3BCRDCM0PRR1TEAJO3BKH3NV55V6KF,3PBTVBPQ98ZFFCFJ3L7HICYGH3ILG4,,0,0.0,survey,1.0,"{'quota_Male_Creative': 25, 'quota_Male_MRT': 25, 'quota_Female_Creative': 25, 'quota_Female_MRT': 25}",51,,0.0,27,Female,White,Texas,Bachelor's Degree,NotRead,0,1,1,,,,,,,,,,,,1,1,51,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,2,51,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,3,51,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,4,51,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,5,51,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,6,51,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,7,51,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,8,51,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,9,51,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,10,51,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,11,51,,0.0,,default,,,,NotRead,1,1,1,,,,,,,,,,,,1,12
